,Province_State,Date,Confirmed Cases,new_cases,Confirmed_Cases_log,7day_avg,14day_avg,21day_avg
17046,Maryland,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
29826,Oregon,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
7816,Florida,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
12076,Illinois,2020-01-28,1,0.0,0.6931471805599453,0.14,0.14,0.14
30536,Pennsylvania,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
35506,Utah,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
10656,Hawaii,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
14206,Kansas,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
9236,Grand Princess,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
23436,New Hampshire,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
1426,American Samoa,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
5686,Delaware,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
716,Alaska,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
33376,South Dakota,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
27696,Northern Mariana Islands,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
37636,Virginia,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
39056,West Virginia,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
24146,New Jersey,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
2136,Arizona,2020-01-28,1,0.0,0.6931471805599453,0.14,0.14,0.14
26986,North Dakota,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
8526,Georgia,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
13496,Iowa,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
31956,Rhode Island,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
38346,Washington,2020-01-28,1,0.0,0.6931471805599453,0.0,0.0,0.0
31246,Puerto Rico,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
4266,Colorado,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
39766,Wisconsin,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
22726,Nevada,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
19886,Mississippi,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
3556,California,2020-01-28,2,0.0,1.0986122886681098,0.29,0.29,0.29
11366,Idaho,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
21306,Montana,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
14916,Kentucky,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
25566,New York,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
16336,Maine,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
15626,Louisiana,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
22016,Nebraska,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
26276,North Carolina,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
20596,Missouri,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
32666,South Carolina,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
2846,Arkansas,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
12786,Indiana,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
28406,Ohio,2020-01-28,0,0.0,0.0,0.0,0.0,0.0
32667,South Carolina,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
717,Alaska,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
11367,Idaho,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
1427,American Samoa,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
14917,Kentucky,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
34797,Texas,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
39057,West Virginia,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
14207,Kansas,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
24857,New Mexico,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
13497,Iowa,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
38347,Washington,2020-01-29,1,0.0,0.6931471805599453,0.0,0.0,0.0
17757,Massachusetts,2020-01-29,1,1.0,0.6931471805599453,0.14,0.12,0.12
9947,Guam,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
30537,Pennsylvania,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
16337,Maine,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
3557,California,2020-01-29,2,0.0,1.0986122886681098,0.29,0.25,0.25
12787,Indiana,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
12077,Illinois,2020-01-29,1,0.0,0.6931471805599453,0.14,0.12,0.12
6397,Diamond Princess,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
15627,Louisiana,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
7107,District of Columbia,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
39767,Wisconsin,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
31247,Puerto Rico,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
33377,South Dakota,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
35507,Utah,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
34087,Tennessee,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
10657,Hawaii,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
36217,Vermont,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
5687,Delaware,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
7,Alabama,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
24147,New Jersey,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
17047,Maryland,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
31957,Rhode Island,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
29827,Oregon,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
2137,Arizona,2020-01-29,1,0.0,0.6931471805599453,0.14,0.12,0.12
40477,Wyoming,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
22017,Nebraska,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
25567,New York,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
4267,Colorado,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
36927,Virgin Islands,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
9237,Grand Princess,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
26987,North Dakota,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
2847,Arkansas,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
28407,Ohio,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
18467,Michigan,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
8527,Georgia,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
26277,North Carolina,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
7817,Florida,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
4977,Connecticut,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
21307,Montana,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
27697,Northern Mariana Islands,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
19177,Minnesota,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
19887,Mississippi,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
23437,New Hampshire,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
20597,Missouri,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
22727,Nevada,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
37637,Virginia,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
29117,Oklahoma,2020-01-29,0,0.0,0.0,0.0,0.0,0.0
25568,New York,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
9948,Guam,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
38348,Washington,2020-01-30,1,0.0,0.6931471805599453,0.0,0.0,0.0
22728,Nevada,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
11368,Idaho,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
33378,South Dakota,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
31248,Puerto Rico,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
7108,District of Columbia,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
14918,Kentucky,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
29118,Oklahoma,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
21308,Montana,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
17048,Maryland,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
6398,Diamond Princess,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
36218,Vermont,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
30538,Pennsylvania,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
5688,Delaware,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
27698,Northern Mariana Islands,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
2848,Arkansas,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
40478,Wyoming,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
3558,California,2020-01-30,2,0.0,1.0986122886681098,0.29,0.22,0.22
36928,Virgin Islands,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
32668,South Carolina,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
8,Alabama,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
10658,Hawaii,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
23438,New Hampshire,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
9238,Grand Princess,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
17758,Massachusetts,2020-01-30,1,0.0,0.6931471805599453,0.14,0.11,0.11
39768,Wisconsin,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
7818,Florida,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
24858,New Mexico,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
4978,Connecticut,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
15628,Louisiana,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
39058,West Virginia,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
1428,American Samoa,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
19888,Mississippi,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
34798,Texas,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
2138,Arizona,2020-01-30,1,0.0,0.6931471805599453,0.14,0.11,0.11
12078,Illinois,2020-01-30,1,0.0,0.6931471805599453,0.14,0.11,0.11
37638,Virginia,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
20598,Missouri,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
718,Alaska,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
19178,Minnesota,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
16338,Maine,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
35508,Utah,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
13498,Iowa,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
8528,Georgia,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
24148,New Jersey,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
34088,Tennessee,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
22018,Nebraska,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
14208,Kansas,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
26278,North Carolina,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
12788,Indiana,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
4268,Colorado,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
28408,Ohio,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
31958,Rhode Island,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
29828,Oregon,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
18468,Michigan,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
26988,North Dakota,2020-01-30,0,0.0,0.0,0.0,0.0,0.0
14209,Kansas,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
26279,North Carolina,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
9,Alabama,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
16339,Maine,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
32669,South Carolina,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
20599,Missouri,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
19889,Mississippi,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
23439,New Hampshire,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
15629,Louisiana,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
39769,Wisconsin,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
13499,Iowa,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
22019,Nebraska,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
28409,Ohio,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
719,Alaska,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
8529,Georgia,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
11369,Idaho,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
33379,South Dakota,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
31249,Puerto Rico,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
30539,Pennsylvania,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
2849,Arkansas,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
3559,California,2020-01-31,3,1.0,1.3862943611198906,0.43,0.3,0.3
35509,Utah,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
34799,Texas,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
10659,Hawaii,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
7819,Florida,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
6399,Diamond Princess,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
14919,Kentucky,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
1429,American Samoa,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
7109,District of Columbia,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
38349,Washington,2020-01-31,1,0.0,0.6931471805599453,0.0,0.0,0.0
25569,New York,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
9949,Guam,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
24859,New Mexico,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
18469,Michigan,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
17759,Massachusetts,2020-01-31,1,0.0,0.6931471805599453,0.14,0.1,0.1
24149,New Jersey,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
34089,Tennessee,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
26989,North Dakota,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
4269,Colorado,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
29829,Oregon,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
5689,Delaware,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
17049,Maryland,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
27699,Northern Mariana Islands,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
19179,Minnesota,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
12079,Illinois,2020-01-31,2,1.0,1.0986122886681098,0.14,0.2,0.2
37639,Virginia,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
2139,Arizona,2020-01-31,1,0.0,0.6931471805599453,0.14,0.1,0.1
40479,Wyoming,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
9239,Grand Princess,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
4979,Connecticut,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
12789,Indiana,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
31959,Rhode Island,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
36929,Virgin Islands,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
22729,Nevada,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
36219,Vermont,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
39059,West Virginia,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
29119,Oklahoma,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
21309,Montana,2020-01-31,0,0.0,0.0,0.0,0.0,0.0
31960,Rhode Island,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
4270,Colorado,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
37640,Virginia,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
22020,Nebraska,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
1430,American Samoa,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
39770,Wisconsin,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
35510,Utah,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
32670,South Carolina,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
20600,Missouri,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
11370,Idaho,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
38350,Washington,2020-02-01,1,0.0,0.6931471805599453,0.0,0.0,0.0
14920,Kentucky,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
5690,Delaware,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
31250,Puerto Rico,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
2850,Arkansas,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
27700,Northern Mariana Islands,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
10660,Hawaii,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
24150,New Jersey,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
9240,Grand Princess,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
14210,Kansas,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
21310,Montana,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
26990,North Dakota,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
39060,West Virginia,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
28410,Ohio,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
720,Alaska,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
33380,South Dakota,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
7820,Florida,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
36220,Vermont,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
10,Alabama,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
19180,Minnesota,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
16340,Maine,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
17760,Massachusetts,2020-02-01,1,0.0,0.6931471805599453,0.14,0.09,0.09
18470,Michigan,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
26280,North Carolina,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
3560,California,2020-02-01,3,0.0,1.3862943611198906,0.43,0.27,0.27
25570,New York,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
9950,Guam,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
12080,Illinois,2020-02-01,2,0.0,1.0986122886681098,0.14,0.18,0.18
6400,Diamond Princess,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
17050,Maryland,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
29120,Oklahoma,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
12790,Indiana,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
36930,Virgin Islands,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
22730,Nevada,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
30540,Pennsylvania,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
29830,Oregon,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
34090,Tennessee,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
24860,New Mexico,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
15630,Louisiana,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
7110,District of Columbia,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
8530,Georgia,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
2140,Arizona,2020-02-01,1,0.0,0.6931471805599453,0.14,0.09,0.09
23440,New Hampshire,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
40480,Wyoming,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
34800,Texas,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
13500,Iowa,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
19890,Mississippi,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
4980,Connecticut,2020-02-01,0,0.0,0.0,0.0,0.0,0.0
37641,Virginia,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
6401,Diamond Princess,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
17051,Maryland,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
29121,Oklahoma,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
5691,Delaware,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
22731,Nevada,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
27701,Northern Mariana Islands,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
2141,Arizona,2020-02-02,1,0.0,0.6931471805599453,0.0,0.08,0.08
34801,Texas,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
39061,West Virginia,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
25571,New York,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
18471,Michigan,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
4981,Connecticut,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
24861,New Mexico,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
14921,Kentucky,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
4271,Colorado,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
721,Alaska,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
1431,American Samoa,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
26991,North Dakota,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
17761,Massachusetts,2020-02-02,1,0.0,0.6931471805599453,0.14,0.08,0.08
7111,District of Columbia,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
34091,Tennessee,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
7821,Florida,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
31961,Rhode Island,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
29831,Oregon,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
40481,Wyoming,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
36221,Vermont,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
8531,Georgia,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
26281,North Carolina,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
11371,Idaho,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
11,Alabama,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
38351,Washington,2020-02-02,1,0.0,0.6931471805599453,0.0,0.0,0.0
30541,Pennsylvania,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
31251,Puerto Rico,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
33381,South Dakota,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
10661,Hawaii,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
2851,Arkansas,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
32671,South Carolina,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
19181,Minnesota,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
16341,Maine,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
28411,Ohio,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
20601,Missouri,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
35511,Utah,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
9951,Guam,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
23441,New Hampshire,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
39771,Wisconsin,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
22021,Nebraska,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
36931,Virgin Islands,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
12791,Indiana,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
13501,Iowa,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
14211,Kansas,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
24151,New Jersey,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
19891,Mississippi,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
3561,California,2020-02-02,3,0.0,1.3862943611198906,0.14,0.25,0.25
9241,Grand Princess,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
12081,Illinois,2020-02-02,2,0.0,1.0986122886681098,0.14,0.17,0.17
21311,Montana,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
15631,Louisiana,2020-02-02,0,0.0,0.0,0.0,0.0,0.0
1432,American Samoa,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
13502,Iowa,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
34802,Texas,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
32672,South Carolina,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
22022,Nebraska,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
11372,Idaho,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
722,Alaska,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
8532,Georgia,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
34092,Tennessee,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
26282,North Carolina,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
37642,Virginia,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
2852,Arkansas,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
7822,Florida,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
33382,South Dakota,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
21312,Montana,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
14922,Kentucky,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
6402,Diamond Princess,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
14212,Kansas,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
25572,New York,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
22732,Nevada,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
12082,Illinois,2020-02-03,2,0.0,1.0986122886681098,0.14,0.15,0.15
12792,Indiana,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
39062,West Virginia,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
12,Alabama,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
40482,Wyoming,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
5692,Delaware,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
27702,Northern Mariana Islands,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
29832,Oregon,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
24152,New Jersey,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
28412,Ohio,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
36222,Vermont,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
24862,New Mexico,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
15632,Louisiana,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
35512,Utah,2020-02-03,0,0.0,0.0,0.0,0.0,0.0
